start_time_ticks,duration_ticks,midi_number,velocity,note_name,frequency_hz,original_mz,original_intensity,retention_time,start_time_seconds,duration_seconds
23160,960,62,24,D,293.6647679174076,960.0,38235908.0,0.21913806858004603,26.318181818181817,1.0909090909090908
23160,960,62,20,D,293.6647679174076,962.0,41655.0,0.2189575793086471,26.318181818181817,1.0909090909090908
23280,960,86,23,D,1174.65907166963,305.00000000000006,28792382.0,0.2203063154925352,26.454545454545453,1.0909090909090908
23280,960,86,20,D,1174.65907166963,306.0,4921382.0,0.2200227190447455,26.454545454545453,1.0909090909090908
23400,960,83,20,B,987.7666025122483,381.0,7306595.0,0.22170275648921292,26.59090909090909,1.0909090909090908
23520,960,86,26,D,1174.65907166963,293.0,50306658.0,0.2230062383114878,26.727272727272727,1.0909090909090908
23640,960,74,21,D,587.3295358348151,645.0,14503575.0,0.22402760220652485,26.863636363636363,1.0909090909090908
23760,960,62,22,D,293.6647679174076,944.0000000000001,17495891.0,0.22490496974266377,27.0,1.0909090909090908
23760,960,86,27,D,1174.65907166963,327.00000000000006,59017407.0,0.22553122466209516,27.0,1.0909090909090908
23880,960,74,21,D,587.3295358348151,662.0,15074233.0,0.22644249934127808,27.136363636363637,1.0909090909090908
24000,960,76,20,E,659.2551138257398,572.0,1875496.0,0.2268090787483739,27.272727272727273,1.0909090909090908
24240,960,91,20,G,1567.9817439269973,194.99999999999994,5176211.0,0.2293580421195507,27.545454545454547,1.0909090909090908
24840,960,74,35,D,587.3295358348151,660.0,121461895.0,0.23547214779023973,28.227272727272727,1.0909090909090908
24900,960,71,20,B,493.88330125612407,689.0,82400.0,0.23579821059839584,28.295454545454547,1.0909090909090908
25440,960,62,21,D,293.6647679174076,961.0,8158587.0,0.24120284838319023,28.90909090909091,1.0909090909090908
25680,720,82,20,A#,932.3275230361797,410.0,108880.0,0.2433408914424275,29.181818181818183,0.8181818181818182
25800,960,88,21,E,1318.5102276514797,246.0,10492459.0,0.24448844250847065,29.318181818181817,1.0909090909090908
25920,960,88,20,E,1318.5102276514797,249.0,7029031.0,0.24527607053307288,29.454545454545453,1.0909090909090908
25920,960,91,20,G,1567.9817439269973,175.00000000000003,2720168.0,0.24496670283329186,29.454545454545453,1.0909090909090908
