start_time_ticks,duration_ticks,midi_number,velocity,note_name,frequency_hz,original_mz,original_intensity,retention_time,start_time_seconds,duration_seconds
4440,240,93,20,A,1759.9999999999998,130.0,21663.0,0.03280481137233461,3.9642857142857144,0.21428571428571427
4920,960,93,20,A,1759.9999999999998,128.0,126180.0,0.036994427064498014,4.392857142857143,0.8571428571428571
6480,960,79,20,G,783.9908719634985,474.0,25185.0,0.04811372334609076,5.785714285714286,0.8571428571428571
6480,720,76,20,E,659.2551138257398,599.0,21691.0,0.04811372334609076,5.785714285714286,0.6428571428571429
6600,960,62,20,D,293.6647679174076,976.0,68665.0,0.048921394220806505,5.892857142857143,0.8571428571428571
7200,960,62,20,D,293.6647679174076,975.0000000000001,6027626.0,0.053361626588878434,6.428571428571429,0.8571428571428571
7320,960,72,20,C,523.2511306011972,666.0000000000001,874656.0,0.054558580301066625,6.535714285714286,0.8571428571428571
7560,960,76,20,E,659.2551138257398,598.0,130336.0,0.056493381550777044,6.75,0.8571428571428571
7800,960,77,20,F,698.4564628660078,527.0,3961982.0,0.05841827283280534,6.964285714285714,0.8571428571428571
8520,960,93,20,A,1759.9999999999998,140.0,1362269.0,0.06358061355857882,7.607142857142857,0.8571428571428571
8760,960,81,20,A,879.9999999999999,434.0,267443.0,0.06546403237920241,7.821428571428571,0.8571428571428571
8760,480,93,20,A,1759.9999999999998,122.0,48512.0,0.06485702308238278,7.821428571428571,0.42857142857142855
9120,960,86,127,D,1174.65907166963,322.00000000000006,852835377.0,0.06781005224242952,8.142857142857142,0.8571428571428571
9240,960,86,22,D,1174.65907166963,324.00000000000006,21338081.0,0.06915267707636444,8.25,0.8571428571428571
9240,960,83,20,B,987.7666025122483,408.0,20552.0,0.0683433570256971,8.25,0.8571428571428571
9360,960,74,20,D,587.3295358348151,627.0,572237.0,0.06960303020650907,8.357142857142858,0.8571428571428571
9360,240,79,20,G,783.9908719634985,488.0,22291.0,0.06998359759431383,8.357142857142858,0.21428571428571427
9480,720,72,20,C,523.2511306011972,686.0,22471.0,0.07107709130672499,8.464285714285714,0.6428571428571429
10440,960,86,34,D,1174.65907166963,323.0,116367540.0,0.0773465613958266,9.321428571428571,0.8571428571428571
10440,720,79,20,G,783.9908719634985,514.0,23753.0,0.07763805358119191,9.321428571428571,0.6428571428571429
10440,960,71,20,B,493.88330125612407,723.0,20085.0,0.07763805358119191,9.321428571428571,0.8571428571428571
10680,720,76,20,E,659.2551138257398,583.0,20642.0,0.07982504100601422,9.535714285714286,0.6428571428571429
10920,960,89,20,F,1396.9129257320153,209.00000000000006,2767499.0,0.08168777986834601,9.75,0.8571428571428571
11160,960,81,27,A,879.9999999999999,431.0,58067288.0,0.0834180686636493,9.964285714285714,0.8571428571428571
11160,960,74,20,D,587.3295358348151,632.0,21766.0,0.08310552214324768,9.964285714285714,0.8571428571428571
11760,960,62,20,D,293.6647679174076,924.0,1822052.0,0.08719595112271575,10.5,0.8571428571428571
12120,960,74,20,D,587.3295358348151,642.9999999999999,1124370.0,0.08989879919292681,10.821428571428571,0.8571428571428571
12360,960,91,22,G,1567.9817439269973,159.0,22796580.0,0.09171103426345774,11.035714285714286,0.8571428571428571
13080,960,93,20,A,1759.9999999999998,144.00000000000003,3298629.0,0.09752093634568022,11.678571428571429,0.8571428571428571
13080,960,74,20,D,587.3295358348151,635.0000000000002,418847.0,0.09721709365530577,11.678571428571429,0.8571428571428571
13200,960,91,20,G,1567.9817439269973,162.99999999999997,242726.0,0.09810476346964597,11.785714285714286,0.8571428571428571
13200,960,74,20,D,587.3295358348151,653.0000000000001,932641.0,0.09796796276847373,11.785714285714286,0.8571428571428571
13560,960,84,20,C,1046.5022612023945,377.0,1548254.0,0.1007640612282772,12.107142857142858,0.8571428571428571
13560,960,72,20,C,523.2511306011972,694.9999999999999,157599.0,0.10058774237600643,12.107142857142858,0.8571428571428571
13800,960,89,26,F,1396.9129257320153,221.0,49542651.0,0.10294440380898563,12.321428571428571,0.8571428571428571
13800,960,91,20,G,1567.9817439269973,165.0,975900.0,0.1025247956338238,12.321428571428571,0.8571428571428571
13800,960,93,20,A,1759.9999999999998,111.0,40272.0,0.10306540728079133,12.321428571428571,0.8571428571428571
13920,960,95,20,B,1975.5332050244963,85.0,71927.0,0.10370931258952232,12.428571428571429,0.8571428571428571
13920,960,71,20,B,493.88330125612407,711.0,23013.0,0.10333515582285402,12.428571428571429,0.8571428571428571
14040,960,93,20,A,1759.9999999999998,118.00000000000001,5590721.0,0.10432039969738545,12.535714285714286,0.8571428571428571
14160,960,93,20,A,1759.9999999999998,120.0,620943.0,0.10562497631261553,12.642857142857142,0.8571428571428571
14280,960,91,20,G,1567.9817439269973,173.99999999999997,4751496.0,0.10636989996047844,12.75,0.8571428571428571
14400,960,77,20,F,698.4564628660078,537.0000000000001,3833369.0,0.10679151361306542,12.857142857142858,0.8571428571428571
14520,960,79,20,G,783.9908719634985,509.00000000000006,777810.0,0.10765885352397893,12.964285714285714,0.8571428571428571
14640,960,76,21,E,659.2551138257398,567.0,14329709.0,0.10917460389399758,13.071428571428571,0.8571428571428571
15240,960,79,20,G,783.9908719634985,489.0,2883090.0,0.11420923128272702,13.607142857142858,0.8571428571428571
15480,960,89,20,F,1396.9129257320153,220.0,633630.0,0.11498832346038618,13.821428571428571,0.8571428571428571
15840,960,74,20,D,587.3295358348151,608.9999999999999,814074.0,0.1178284990683575,14.142857142857142,0.8571428571428571
15960,960,74,20,D,587.3295358348151,631.0,787421.0,0.11850967678180141,14.25,0.8571428571428571
16560,960,77,20,F,698.4564628660078,533.0,435641.0,0.12344883008684265,14.785714285714286,0.8571428571428571
16920,960,91,20,G,1567.9817439269973,162.00000000000003,435131.0,0.1257052345060332,15.107142857142858,0.8571428571428571
17040,960,74,22,D,587.3295358348151,624.0,17189230.0,0.1271018463868214,15.214285714285714,0.8571428571428571
17160,960,77,20,F,698.4564628660078,538.0000000000001,654043.0,0.12741338269077332,15.321428571428571,0.8571428571428571
17160,960,74,20,D,587.3295358348151,625.0,1724937.0,0.12787440022932156,15.321428571428571,0.8571428571428571
17880,960,72,20,C,523.2511306011972,667.0,2039855.0,0.13260791343219852,15.964285714285714,0.8571428571428571
18120,960,81,20,A,879.9999999999999,432.0,7221297.0,0.13517724622685576,16.178571428571427,0.8571428571428571
18120,960,89,21,F,1396.9129257320153,237.0,8492159.0,0.13458690240274546,16.178571428571427,0.8571428571428571
18600,960,86,20,D,1174.65907166963,328.00000000000006,5586175.0,0.13861754470036106,16.607142857142858,0.8571428571428571
18600,960,91,20,G,1567.9817439269973,181.0,620799.0,0.13872702371349477,16.607142857142858,0.8571428571428571
18720,960,91,20,G,1567.9817439269973,203.0,1108328.0,0.1391582404332452,16.714285714285715,0.8571428571428571
18840,960,91,20,G,1567.9817439269973,166.00000000000003,388470.0,0.14035024592067555,16.821428571428573,0.8571428571428571
19080,960,74,20,D,587.3295358348151,651.0,760822.0,0.14202018751498,17.035714285714285,0.8571428571428571
19680,960,89,22,F,1396.9129257320153,236.0,18225713.0,0.1464033800421457,17.571428571428573,0.8571428571428571
19920,960,89,20,F,1396.9129257320153,234.00000000000003,800485.0,0.1478959319950006,17.785714285714285,0.8571428571428571
20040,960,74,86,D,587.3295358348151,622.0,530242324.0,0.1487534169114308,17.892857142857142,0.8571428571428571
20160,960,74,32,D,587.3295358348151,623.0,97825746.0,0.14984280608640177,18.0,0.8571428571428571
20280,720,77,20,F,698.4564628660078,535.0,109189.0,0.15089113618587452,18.107142857142858,0.6428571428571429
20880,960,81,20,A,879.9999999999999,433.0,1484414.0,0.1557524199565161,18.642857142857142,0.8571428571428571
20880,960,89,37,F,1396.9129257320153,235.0,139449701.0,0.1553454994655001,18.642857142857142,0.8571428571428571
21000,960,86,20,D,1174.65907166963,338.0,1205738.0,0.15595641121907472,18.75,0.8571428571428571
21360,960,74,20,D,587.3295358348151,617.0000000000001,155593.0,0.15863560661377987,19.071428571428573,0.8571428571428571
21840,960,74,20,D,587.3295358348151,629.0,1601138.0,0.16281324261590785,19.5,0.8571428571428571
21840,960,89,20,F,1396.9129257320153,224.0,3289430.0,0.16243198256638403,19.5,0.8571428571428571
21960,960,88,20,E,1318.5102276514797,278.0,491920.0,0.16346405590671106,19.607142857142858,0.8571428571428571
22200,960,81,20,A,879.9999999999999,434.99999999999994,2952429.0,0.16509217202098037,19.821428571428573,0.8571428571428571
22440,960,81,20,A,879.9999999999999,457.00000000000006,366750.0,0.16663444475378317,20.035714285714285,0.8571428571428571
22560,960,74,20,D,587.3295358348151,615.0,892821.0,0.16757650938009588,20.142857142857142,0.8571428571428571
22680,960,91,29,G,1567.9817439269973,173.0,79012312.0,0.16842586215263294,20.25,0.8571428571428571
22680,960,89,20,F,1396.9129257320153,232.0,526444.0,0.16871822681184584,20.25,0.8571428571428571
22920,960,86,22,D,1174.65907166963,337.0,21213535.0,0.1708134410312458,20.464285714285715,0.8571428571428571
23520,960,71,20,B,493.88330125612407,697.0,85732.0,0.17473632085053434,21.0,0.8571428571428571
23760,960,79,20,G,783.9908719634985,513.0000000000001,255824.0,0.17664905694288668,21.214285714285715,0.8571428571428571
23880,960,62,24,D,293.6647679174076,923.0,32205520.0,0.17812449035204803,21.321428571428573,0.8571428571428571
24000,960,84,21,C,1046.5022612023945,344.0,9837726.0,0.17829960339084425,21.428571428571427,0.8571428571428571
24360,960,84,20,C,1046.5022612023945,375.0,4126236.0,0.18164394687626725,21.75,0.8571428571428571
24600,960,86,20,D,1174.65907166963,334.00000000000006,93326.0,0.18321759218439884,21.964285714285715,0.8571428571428571
24720,960,93,20,A,1759.9999999999998,129.0,3453227.0,0.18366538273077992,22.071428571428573,0.8571428571428571
25200,960,89,20,F,1396.9129257320153,223.00000000000006,6401770.0,0.1877494409600787,22.5,0.8571428571428571
25800,960,79,20,G,783.9908719634985,511.0,5325822.0,0.1922612989018655,23.035714285714285,0.8571428571428571
26040,960,84,20,C,1046.5022612023945,360.00000000000006,1070067.0,0.19365343051852246,23.25,0.8571428571428571
26400,960,79,20,G,783.9908719634985,517.0,3232534.0,0.19633220912119953,23.571428571428573,0.8571428571428571
26400,960,86,20,D,1174.65907166963,294.00000000000006,4296563.0,0.19675905019959763,23.571428571428573,0.8571428571428571
26520,960,89,21,F,1396.9129257320153,222.00000000000003,9015687.0,0.19725876736159975,23.678571428571427,0.8571428571428571
26760,960,62,36,D,293.6647679174076,922.0,132518142.0,0.19970492959486252,23.892857142857142,0.8571428571428571
27120,960,76,20,E,659.2551138257398,597.0,85342.0,0.20186811091241302,24.214285714285715,0.8571428571428571
27360,960,84,22,C,1046.5022612023945,359.0,17656318.0,0.20374639986925316,24.428571428571427,0.8571428571428571
27360,960,93,20,A,1759.9999999999998,146.0,1984715.0,0.20329886714161038,24.428571428571427,0.8571428571428571
27600,960,89,20,F,1396.9129257320153,238.0,93282.0,0.20571938638734316,24.642857142857142,0.8571428571428571
27600,960,91,20,G,1567.9817439269973,189.00000000000003,1152905.0,0.20491876786138988,24.642857142857142,0.8571428571428571
27840,960,89,21,F,1396.9129257320153,219.0,8489594.0,0.20737018559822412,24.857142857142858,0.8571428571428571
27960,960,88,21,E,1318.5102276514797,277.0,9469983.0,0.20793660821650017,24.964285714285715,0.8571428571428571
28440,960,91,21,G,1567.9817439269973,188.0,10933794.0,0.2113702520713702,25.392857142857142,0.8571428571428571
28800,960,86,20,D,1174.65907166963,318.00000000000006,869910.0,0.21468187551989928,25.714285714285715,0.8571428571428571
29400,960,74,28,D,587.3295358348151,644.0,69175765.0,0.2185070125689781,26.25,0.8571428571428571
29400,960,62,24,D,293.6647679174076,960.0,38235908.0,0.21913806858004603,26.25,0.8571428571428571
29400,960,62,20,D,293.6647679174076,962.0,41655.0,0.2189575793086471,26.25,0.8571428571428571
29520,960,86,20,D,1174.65907166963,306.0,4921382.0,0.2200227190447455,26.357142857142858,0.8571428571428571
29640,960,86,23,D,1174.65907166963,305.00000000000006,28792382.0,0.2203063154925352,26.464285714285715,0.8571428571428571
29760,960,83,20,B,987.7666025122483,381.0,7306595.0,0.22170275648921292,26.571428571428573,0.8571428571428571
30000,960,86,26,D,1174.65907166963,293.0,50306658.0,0.2230062383114878,26.785714285714285,0.8571428571428571
30120,960,74,21,D,587.3295358348151,645.0,14503575.0,0.22402760220652485,26.892857142857142,0.8571428571428571
30240,960,62,22,D,293.6647679174076,944.0000000000001,17495891.0,0.22490496974266377,27.0,0.8571428571428571
30360,960,86,27,D,1174.65907166963,327.00000000000006,59017407.0,0.22553122466209516,27.107142857142858,0.8571428571428571
30480,960,76,20,E,659.2551138257398,572.0,1875496.0,0.2268090787483739,27.214285714285715,0.8571428571428571
30480,960,72,21,C,523.2511306011972,662.0,15074233.0,0.22644249934127808,27.214285714285715,0.8571428571428571
30840,960,91,20,G,1567.9817439269973,194.99999999999994,5176211.0,0.2293580421195507,27.535714285714285,0.8571428571428571
31680,960,72,35,C,523.2511306011972,660.0,121461895.0,0.23547214779023973,28.285714285714285,0.8571428571428571
31680,960,72,20,C,523.2511306011972,689.0,82400.0,0.23579821059839584,28.285714285714285,0.8571428571428571
32400,960,62,21,D,293.6647679174076,961.0,8158587.0,0.24120284838319023,28.928571428571427,0.8571428571428571
32760,960,83,20,B,987.7666025122483,410.0,108880.0,0.2433408914424275,29.25,0.8571428571428571
32880,960,89,21,F,1396.9129257320153,246.0,10492459.0,0.24448844250847065,29.357142857142858,0.8571428571428571
